№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
81352279-ЗЖ1,243411.700,Проволока (сталь),15815131-1 Приобретение коммунального жилья для сдачи в аренду социально уязвимым слоям населения в селе Темирбека Жургенова Айтекебийского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81352355-ЗЖ1,243411.700,Проволока (сталь),15815105-1 Приобретение коммунального жилья для сдачи в аренду социально уязвимым слоям населения в селе Темирбека Жургенова Айтекебийского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81352365-ЗЖ1,243411.700,Проволока (сталь),15815167-1 Приобретение коммунального жилья для сдачи в аренду социально уязвимым слоям населения в селе Темирбека Жургенова Айтекебийского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81352385-ЗЖ1,243411.700,Проволока (сталь),15815446-1 Приобретение коммунального жилья для сдачи в аренду социально уязвимым слоям населения в селе Темирбека Жургенова Айтекебийского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81352393-ЗЖ1,243411.700,Проволока (сталь),15815393-1 Приобретение коммунального жилья для сдачи в аренду социально уязвимым слоям населения в селе Темирбека Жургенова Айтекебийского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81352399-ЗЖ1,243411.700,Проволока (сталь),15815504-1 Приобретение коммунального жилья для сдачи в аренду социально уязвимым слоям населения в селе Темирбека Жургенова Айтекебийского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81352425-ЗЖ1,243411.700,Проволока (сталь),15815073-1 Приобретение коммунального жилья для сдачи в аренду социально уязвимым слоям населения в селе Темирбека Жургенова Айтекебийского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81353123-ЗЦП1,243411.700,Проволока (сталь),15782416-1 Приобретение экскаватора погрузчика,Погрузчик-экскаватор,1,31 456 000.00,Запрос ценовых предложений,Закупка состоялась
81365592-ОК1,243411.700,Проволока (сталь),15771948-1 Средний ремонт дороги улицы Маяковского (правая сторона) расположенного с.Железинка Железинского района Павлодарской области.,Работы по среднему ремонту автомобильной дороги,1,65 652 536.00,Открытый конкурс,Закупка состоялась
81365762-ОК1,243411.700,Проволока (сталь),15772305-1 Средний ремонт дороги улицы Маяковского (леваяая сторона) расположенного с.Железинка Железинского района Павлодарской области.,Работы по среднему ремонту автомобильной дороги,1,63 610 711.00,Открытый конкурс,Закупка состоялась
81365857-ЗЦП1,243411.700,Проволока (сталь),"15765333-1 государственная закупка для КГУ ""Кызылординский городской отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог"" акимата города Кызылорда//","Работы по ремонту/реконструкции электрического, электрораспределительного/регулирующего оборудования и аналогичной аппаратуры",1,23 888 778.00,Запрос ценовых предложений,Закупка состоялась
81366102-ЗЦП1,243411.700,Проволока (сталь),"15800967-1 Услуги по научно-технической обработке документов и дел, сканирование и оцифровка архивных документов за периоды 2012-2023 годы",Услуги по научно-технической обработке документов,1,17 857 142.86,Запрос ценовых предложений,Закупка состоялась
81366244-ЗЖ1,243411.700,Проволока (сталь),15768031-1 Приобретение арендного жилья для нуждающихся граждан без права выкупа,Квартира,4,77 280 000.00,Закупка жилища,Закупка состоялась
81366274-ЗЖ1,243411.700,Проволока (сталь),15768047-1 Приобретение арендного жилья для нуждающихся граждан без права выкупа,Квартира,8,154 560 000.00,Закупка жилища,Закупка состоялась
81366291-ЗЖ1,243411.700,Проволока (сталь),15768044-1 Приобретение арендного жилья для нуждающихся граждан без права выкупа,Квартира,8,154 560 000.00,Закупка жилища,Закупка состоялась
81366311-ЗЦП1,243411.700,Проволока (сталь),15770945-1 Приобретение Лингафонный кабинет. (Согласно технической спецификации приложение №2).,Кабинет учебный,1,27 947 964.29,Запрос ценовых предложений,Закупка состоялась
81367623-ОК1,243411.700,Проволока (сталь),15774494-1 Работы по текущему ремонту нежилых зданий/сооружений/помещений - текущий ремонт системы отоплений - здании Акимата. Текущий ремонт кровли зданий Акимат города Жанаозен,Работы по текущему ремонту нежилых зданий/сооружений/помещений,1,53 281 032.00,Открытый конкурс,Закупка состоялась
81369086-ОК1,243411.700,Проволока (сталь),15774494-1 Работы по текущему ремонту нежилых зданий/сооружений/помещений - текущий ремонт системы отоплений - здании Акимата. Текущий ремонт кровли зданий Акимат города Жанаозен,Работы по текущему ремонту нежилых зданий/сооружений/помещений,1,25 468 716.00,Открытый конкурс,Закупка состоялась
81374235-ЗЖ1,243411.700,Проволока (сталь),15824781-1 Приобретение жилого дома в г. Уштобе Каратальского района,Здание,1,23 224 285.00,Закупка жилища,Закупка состоялась
81374423-ЗЖ1,243411.700,Проволока (сталь),15824716-1 Приобретение жилого дома в г. Уштобе Каратальского района,Здание,1,23 224 285.00,Закупка жилища,Закупка состоялась
81377502-ЗЖ1,243411.700,Проволока (сталь),"15767406-1 Приобретение нового жилья для социально-уязвимых слоев населения в п.Нура Нуринского района, с гарантией в течении 3 лет",Квартира,1,20 640 000.00,Закупка жилища,Закупка состоялась
81377543-ЗЖ1,243411.700,Проволока (сталь),"15767539-1 Приобретение нового жилья для социально-уязвимых слоев населения в п.Нура Нуринского района, с гарантией в течении 3 лет",Квартира,1,20 640 000.00,Закупка жилища,Закупка состоялась
81377547-ЗЖ1,243411.700,Проволока (сталь),"15767567-1 Приобретение нового жилья для социально-уязвимых слоев населения в п.Нура Нуринского района, с гарантией в течении 3 лет",Квартира,1,20 640 000.00,Закупка жилища,Закупка состоялась
81378197-ЗЦП1,243411.700,Проволока (сталь),15767137-1 Работы по утеплению теплотрассы и установки неподвижных металлических опор в селе Свободное,Работы по текущему ремонту магистральных теплопроводных сетей/отопительных сетей,1,19 550 000.00,Запрос ценовых предложений,Закупка состоялась
81378608-ЗЖ2,243411.700,Проволока (сталь),15821535-1 Приобретение двухквартирного жилого дома в с. Зенковка Бородулихинского района области Абай,Здание,1,37 400 000.00,Закупка жилища,Закупка состоялась
81378769-ЗЖ1,243411.700,Проволока (сталь),15767608-1 Приобретение двухквартирного жилого дома в с. Ивановка Бородулихинского района области Абай,Здание,1,40 100 000.00,Закупка жилища,Закупка состоялась
81379703-ЗЖ2,243411.700,Проволока (сталь),15821223-1 Приобретение двухквартирного жилого дома в с. Зенковка Бородулихинского района области Абай,Здание,1,37 400 000.00,Закупка жилища,Закупка состоялась
81379718-ЗЖ1,243411.700,Проволока (сталь),15767560-1 Приобретение двухквартирного жилого дома в с. Ивановка Бородулихинского района области Абай,Здание,1,37 400 000.00,Закупка жилища,Закупка состоялась
81379721-ЗЖ1,243411.700,Проволока (сталь),"15767511-1 Приобретение нового жилья для социально-уязвимых слоев населения в п.Нура Нуринского района, с гарантией в течении 3 лет",Квартира,1,20 640 000.00,Закупка жилища,Закупка состоялась
81379777-ЗЖ2,243411.700,Проволока (сталь),15821191-1 Приобретение двухквартирного жилого дома в с. Дмитриевка Бородулихинского района области Абай,Здание,1,37 400 000.00,Закупка жилища,Закупка состоялась
81380030-ЗЖ2,243411.700,Проволока (сталь),15821104-1 Приобретение двухквартирного жилого дома в с. Дмитриевка Бородулихинского района области Абай,Здание,1,37 400 000.00,Закупка жилища,Закупка состоялась
81380065-ЗЖ2,243411.700,Проволока (сталь),15821157-1 Приобретение двухквартирного жилого дома в с. Дмитриевка Бородулихинского района области Абай,Здание,1,37 400 000.00,Закупка жилища,Закупка состоялась
81380074-ЗЖ1,243411.700,Проволока (сталь),15828557-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380078-ЗЖ1,243411.700,Проволока (сталь),15828557-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380082-ЗЖ1,243411.700,Проволока (сталь),15828557-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380084-ЗЖ1,243411.700,Проволока (сталь),15828557-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380088-ЗЖ1,243411.700,Проволока (сталь),15819246-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380101-ЗЖ1,243411.700,Проволока (сталь),15819246-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380105-ЗЖ1,243411.700,Проволока (сталь),15819246-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380110-ЗЖ1,243411.700,Проволока (сталь),15819246-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380131-ЗЖ1,243411.700,Проволока (сталь),15803927-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380133-ЗЖ1,243411.700,Проволока (сталь),15803927-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380135-ЗЖ1,243411.700,Проволока (сталь),15803927-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380140-ЗЖ1,243411.700,Проволока (сталь),15803927-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380143-ЗЖ1,243411.700,Проволока (сталь),15795882-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380164-ЗЖ1,243411.700,Проволока (сталь),15795882-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380169-ЗЖ1,243411.700,Проволока (сталь),15795882-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380191-ОК2,243411.700,Проволока (сталь),15797040-1 Приобретение гаража для пожарного транспорта и здания служебного помещения,Пост пожарный,1,75 892 857.14,Открытый конкурс,Закупка состоялась
81380249-ЗЖ1,243411.700,Проволока (сталь),15795882-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380254-ЗЖ1,243411.700,Проволока (сталь),15795882-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380259-ЗЖ1,243411.700,Проволока (сталь),15772208-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380262-ЗЖ1,243411.700,Проволока (сталь),15772208-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380265-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380268-ЗЖ1,243411.700,Проволока (сталь),15772044-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380276-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380282-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380288-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380291-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380297-ЗЖ1,243411.700,Проволока (сталь),15772044-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380300-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380306-ЗЖ1,243411.700,Проволока (сталь),15772044-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380314-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380318-ЗЖ1,243411.700,Проволока (сталь),15772160-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380325-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380333-ЗЖ1,243411.700,Проволока (сталь),15772044-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380338-ЗЖ1,243411.700,Проволока (сталь),15772044-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380340-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380344-ЗЖ1,243411.700,Проволока (сталь),15771765-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380347-ЗЖ1,243411.700,Проволока (сталь),15772044-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380354-ЗЖ1,243411.700,Проволока (сталь),15767692-1 Приобретение жилых домов селе Толе би и г. Шу Шуского района,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380356-ЗЖ1,243411.700,Проволока (сталь),15767692-1 Приобретение жилых домов селе Толе би и г. Шу Шуского района,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380361-ЗЖ1,243411.700,Проволока (сталь),15767692-1 Приобретение жилых домов селе Толе би и г. Шу Шуского района,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380363-ЗЖ1,243411.700,Проволока (сталь),15767692-1 Приобретение жилых домов селе Толе би и г. Шу Шуского района,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380375-ЗЖ1,243411.700,Проволока (сталь),15767612-1 Приобретение жилых домов селе Толе би и г. Шу Шуского района,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380388-ЗЖ1,243411.700,Проволока (сталь),15767612-1 Приобретение жилых домов селе Толе би и г. Шу Шуского района,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380391-ЗЖ1,243411.700,Проволока (сталь),15767612-1 Приобретение жилых домов селе Толе би и г. Шу Шуского района,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380397-ЗЖ1,243411.700,Проволока (сталь),15767612-1 Приобретение жилых домов селе Толе би и г. Шу Шуского района,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380883-ЗЦП2,243411.700,Проволока (сталь),"15784939-1 Призы для победителей олимпиад ""Умная колонка""",Колонка,60,18 000 000.00,Запрос ценовых предложений,Закупка состоялась
81380910-ЗЖ1,243411.700,Проволока (сталь),15814912-1 Приобретение жилья в районе Беимбета Майлина Костанайской области,Здание,1,21 190 000.00,Закупка жилища,Закупка состоялась
81380912-ЗЖ1,243411.700,Проволока (сталь),15815198-1 Приобретение жилья в районе Беимбета Майлина Костанайской области,Здание,1,21 190 000.00,Закупка жилища,Закупка состоялась
81380917-ЗЖ1,243411.700,Проволока (сталь),15815406-1 Приобретение жилья в районе Беимбета Майлина Костанайской области,Здание,1,21 190 000.00,Закупка жилища,Закупка состоялась
81380924-ЗЖ1,243411.700,Проволока (сталь),15815435-1 Приобретение жилья в районе Беимбета Майлина Костанайской области,Здание,1,21 190 000.00,Закупка жилища,Закупка состоялась
81380930-ЗЖ1,243411.700,Проволока (сталь),15815013-1 Приобретение жилья в районе Беимбета Майлина Костанайской области,Здание,1,21 190 000.00,Закупка жилища,Закупка состоялась
81380932-ЗЖ1,243411.700,Проволока (сталь),15815524-1 Приобретение жилья в районе Беимбета Майлина Костанайской области,Здание,1,21 190 000.00,Закупка жилища,Закупка состоялась
81381189-ЗЖ1,243411.700,Проволока (сталь),15767972-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381193-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381196-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381198-ЗЖ1,243411.700,Проволока (сталь),15767972-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381202-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381206-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381211-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381220-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381225-ЗЖ1,243411.700,Проволока (сталь),15767972-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381228-ЗЖ1,243411.700,Проволока (сталь),15767972-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381230-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381245-ЗЖ1,243411.700,Проволока (сталь),15767972-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381254-ЗЖ1,243411.700,Проволока (сталь),15767972-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381265-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381273-ЗЖ1,243411.700,Проволока (сталь),15767972-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381278-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381283-ЗЖ1,243411.700,Проволока (сталь),15767972-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381289-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381291-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381341-ЗЖ1,243411.700,Проволока (сталь),15767954-1 Приобретение квартиры с общей площадью от 50-60 кв.м.,Квартира,1,15 686 400.00,Закупка жилища,Закупка состоялась
81381348-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381351-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381353-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381359-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381361-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381364-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381368-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381370-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381372-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381375-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381378-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381380-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381381-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381384-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381388-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381390-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381392-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381397-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381401-ЗЖ1,243411.700,Проволока (сталь),15769219-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81381404-ЗЖ1,243411.700,Проволока (сталь),15768972-1 Приобретение квартиры с общей площадью от 70-80 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81382247-ЗЖ1,243411.700,Проволока (сталь),"15770785-1 квартира Согласно технической спецификации квадратура не менее 90,0 не более 100,0",Квартира,1,45 250 000.00,Закупка жилища,Закупка состоялась
81382280-ЗЖ1,243411.700,Проволока (сталь),"15770803-1 квартира Согласно технической спецификации квадратура не менее 90,0 не более 100,0",Квартира,1,45 350 000.00,Закупка жилища,Закупка состоялась
81382296-ЗЖ1,243411.700,Проволока (сталь),"15770819-1 квартира Согласно технической спецификации квадратура не менее 50,0 не более 60,0",Квартира,1,26 850 000.00,Закупка жилища,Закупка состоялась
81382306-ЗЖ1,243411.700,Проволока (сталь),"15770860-1 квартира Согласно технической спецификации квадратура не менее 70,0 не более 80,0",Квартира,1,36 200 000.00,Закупка жилища,Закупка состоялась
81384386-ЗЦП2,243411.700,Проволока (сталь),15780919-1 Работы по текущему ремонту электролинии (монтаж / демонтаж здания ),Работы по текущему ремонту линий электропередач,1,15 490 000.00,Запрос ценовых предложений,Закупка состоялась
81384487-ЗЦП1,243411.700,Проволока (сталь),15772083-1 Биофильтр кассетного типа,Фильтр,5,28 750 000.00,Запрос ценовых предложений,Закупка состоялась
81389712-КРБС1,243411.700,Проволока (сталь),15777685-1 Технический надзор по объекту «Реконструкция автомобильной дороги ул.Окраина от трассы «Самара-Шымкент до АГЗ «Райгаз» г. Хромтау»,Услуги по осуществлению технического надзора в сфере строительной деятельности,1,27 581 144.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81390065-ОК1,243411.700,Проволока (сталь),15771139-1 Услуги аэропортов по обслуживанию и наземному обеспечению воздушных судов за пределами Республики Казахстан,Услуги аэропортов по обслуживанию воздушных судов,1,26 785 714.29,Открытый конкурс,Закупка состоялась
81390303-ЗЖ1,243411.700,Проволока (сталь),15804756-1 тұрғын үй сатып алу,Здание,200,52 000 000.00,Закупка жилища,Закупка состоялась
81397018-ОИ2,243411.700,Проволока (сталь),15794888-1 Приобретение машины -микроавтобус,Автобус,1,19 862 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81398373-ОК1,243411.700,Проволока (сталь),15811248-1 Топливо дизельное. Филиал Юго-западного региона,Топливо дизельное,79038,43 753 065.66,Открытый конкурс,Закупка состоялась
81401696-ОИ3,243411.700,Проволока (сталь),15796094-1 Автотранспорт для организации,Автомобиль,1,24 190 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81402230-ОК1,243411.700,Проволока (сталь),15773063-2 Установка камеры видеонаблюдения в селах по Хромтаускому району,Работы по ремонту/модернизации системы видеонаблюдения и аналогичного оборудования,1,41 001 508.04,Открытый конкурс,Закупка состоялась
81403323-ОК1,243411.700,Проволока (сталь),15814743-1 Работы по текущему ремонту трамвайных переездов,Работы по ремонту трамвайных линий,1,21 440 983.57,Открытый конкурс,Закупка состоялась
81403862-ЗЖ1,243411.700,Проволока (сталь),"15795538-1 Приобретение квартиры в селе Никельтау, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81404447-ЗЖ1,243411.700,Проволока (сталь),"15795397-1 Приобретение квартиры в селе Табантал Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81405088-ОИ2,243411.700,Проволока (сталь),15798246-1 Приобретение служебных автомобилей,Автомобиль,3,22 089 999.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81405175-ЗЖ1,243411.700,Проволока (сталь),15791301-1 Текущий ремонт здания отдела по обслуживанию населения Актюбинской области Хромтауского района г.Хромтау,Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81405645-ЗЖ1,243411.700,Проволока (сталь),15791301-1 Текущий ремонт здания отдела по обслуживанию населения Актюбинской области Хромтауского района г.Хромтау,Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81405661-ЗЖ1,243411.700,Проволока (сталь),15791301-1 Текущий ремонт здания отдела по обслуживанию населения Актюбинской области Хромтауского района г.Хромтау,Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81405677-ЗЖ1,243411.700,Проволока (сталь),"15785639-1 Приобретение квартиры в селе Дон Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81405684-ЗЖ1,243411.700,Проволока (сталь),"15785639-1 Приобретение квартиры в селе Дон Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81405714-ЗЖ1,243411.700,Проволока (сталь),"15795397-1 Приобретение квартиры в селе Табантал Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
