№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
80888627-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,21 597 320.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888645-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,19 888 392.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888669-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,16 971 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888702-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888759-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,21 921 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888927-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,19 917 856.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889391-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,17 118 750.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889407-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 321 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889417-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,21 921 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889452-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,20 065 178.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889464-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,17 383 928.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889482-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 733 928.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889491-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,22 186 606.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889506-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,20 330 356.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889515-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,17 413 392.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889517-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,17 413 392.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889528-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 675 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889536-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,22 039 284.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889543-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,20 241 964.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889549-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,16 971 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889559-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889571-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,19 888 392.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889576-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 675 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889579-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,22 039 284.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889582-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,20 241 964.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889585-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,16 971 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889587-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889595-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,21 921 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889599-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,19 917 856.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889611-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,17 118 750.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889615-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 321 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889618-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,21 921 428.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889644-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,20 065 178.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889662-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,23 689 284.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889663-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,23 630 356.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889694-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889704-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889708-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889968-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,16 765 178.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80927829-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828696-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище, в количестве 46",Квартира,1,21 597 320.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888403-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,16 765 178.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888416-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888469-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80888618-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 085 714.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889748-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,16 028 570.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889751-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,16 028 570.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889754-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,16 028 570.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889755-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,16 028 570.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889762-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 733 928.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889768-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 026 784.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889772-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 380 356.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889774-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 380 356.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889777-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 380 356.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889779-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 380 356.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889783-ОИ4,242040.700,"Фитинги для труб стальные, не литые","15828550-1 Приобретение 1-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,15 527 678.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81508120-ОИ2,242040.700,"Фитинги для труб стальные, не литые",15828600-1 Приобретение административного здания,Здание,1,28 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81555807-ОК1,242040.700,"Фитинги для труб стальные, не литые",15828592-1 Услуги по развитию массового спорта и национальных видов спорта,Услуги спортивных клубов,1,39 880 000.00,Открытый конкурс,Закупка состоялась
81380082-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15828557-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380078-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15828557-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380084-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15828557-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
81380074-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15828557-1 Приобретение жилья по Шускому району,Здание,1,16 600 000.00,Закупка жилища,Закупка состоялась
80737418-ОИ5,242040.700,"Фитинги для труб стальные, не литые","15828545-1 Услуги финансового лизинга по приобретению пожарной автоцестерны HOWO ZZ2187N402GE1 для КГУ ""Мартукское учреждение по охране лесов и животного мира""",Услуги по финансовому лизингу,1,71 285 768.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80440409-ОИ7,242040.700,"Фитинги для труб стальные, не литые",15828304-1 Здание согласно технической спецификации,Здание,1,62 156 250.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81921128-ЗЦП1,242040.700,"Фитинги для труб стальные, не литые",15828286-1 Оформление общественных пространств при проведении Новогодних мероприятий (дополнительные локации) в городе Усть-Каменогорске,"Работы по ремонту/реконструкции электрического, электрораспределительного/регулирующего оборудования и аналогичной аппаратуры",1,22 321 428.57,Запрос ценовых предложений,Закупка состоялась
81783400-КРБС1,242040.700,"Фитинги для труб стальные, не литые","15828195-1 Услуги по осуществлению технического надзора на «Строительство 5-ти этажных жилых домов, расположенных в 23 квартале микрорайона ""Туран"" в городе Шымкент. 9 очередь №17, 18, 19, 20, 21, 22, 23, 24, 25 (без наружных инженерных сетей)»",Услуги по осуществлению технического надзора в сфере строительной деятельности,1,81 592 675.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
80257986-ОИ7,242040.700,"Фитинги для труб стальные, не литые","15828126-1 Нежилое здание с земельным участком для оказания медицинской помощи населению ""медицинский пункт ""Достык"" в с. Достык, с.о. Ушкын, Келесского района, Туркестанской области"".",Здание,1,62 156 250.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
75041025-ОИ7,242040.700,"Фитинги для труб стальные, не литые",15828116-1 Нежилое здание с земельным участком для оказания медицинской помощи населению,Здание,1,62 156 250.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80200078-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15828091-1 Приобретение арендного жилья для нуждающихся граждан без права выкупа,Квартира,4,77 280 000.00,Закупка жилища,Закупка состоялась
80429377-ОИ6,242040.700,"Фитинги для труб стальные, не литые","15828037-1 Нежилое здание с земельным участком для оказания медицинской помощи населению ""Туркестанская область, Келесский район, С/о Ошақты, медицинский пункт ""Атаконыс"" в селе Атаконыс.",Здание,1,62 156 250.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81481858-КпОПО1,242040.700,"Фитинги для труб стальные, не литые","15827784-1 Государственные закупка для Коммунальное государственное учреждение ""Школа имени Абая со специализированными классами для одаренных детей с обучением на трех языках"" отдела образования по городу Кызылорда управления образования Кызылординской области",Услуги по организации обеспечения питания детей,1,17 372 248.82,Конкурс по приобретению услуг по организации питания воспитанников и обучающихся,Закупка состоялась
81434485-КРБС1,242040.700,"Фитинги для труб стальные, не литые",15827636-1 «Организация и строительство индустриальной зоны в ЗКО. Корректировка. Внутренние инженерные сети» (Газоснабжение),Работы по строительству (сооружению) сетей/систем/объектов/станций газоснабжения/газораспределения,1,199 670 301.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81896473-ЗЦП1,242040.700,"Фитинги для труб стальные, не литые","15827405-1 Комплекс работ по проектированию и монтажу системы видео конференц-связи между корпусами учреждения, включая монтаж волоконно-оптических линий связи между четырьмя объектами (ЧИТАТЬ ВНИМАТЕЛЬНО)",Работы по ремонту/модернизации телекоммуникационного оборудования,1,30 842 900.00,Запрос ценовых предложений,Закупка состоялась
81905790-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826967-1 Приобретение жилища согласно техническим спецификациям,Квартира,1,15 600 000.00,Закупка жилища,Закупка состоялась
81842453-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,33 804 000.00,Закупка жилища,Закупка состоялась
81842478-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,17 964 000.00,Закупка жилища,Закупка состоялась
81837356-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,33 660 000.00,Закупка жилища,Закупка состоялась
81841314-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,24 120 000.00,Закупка жилища,Закупка состоялась
81837831-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,33 588 000.00,Закупка жилища,Закупка состоялась
81842524-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,42 300 000.00,Закупка жилища,Закупка состоялась
81841334-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,34 200 000.00,Закупка жилища,Закупка состоялась
81842387-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,33 804 000.00,Закупка жилища,Закупка состоялась
81842671-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,15 912 000.00,Закупка жилища,Закупка состоялась
81841275-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,24 408 000.00,Закупка жилища,Закупка состоялась
81841371-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,17 964 000.00,Закупка жилища,Закупка состоялась
81839127-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,24 444 000.00,Закупка жилища,Закупка состоялась
81842222-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,17 964 000.00,Закупка жилища,Закупка состоялась
81841575-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,34 452 000.00,Закупка жилища,Закупка состоялась
81839464-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,16 596 000.00,Закупка жилища,Закупка состоялась
81839002-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,34 200 000.00,Закупка жилища,Закупка состоялась
81842312-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,34 488 000.00,Закупка жилища,Закупка состоялась
81840215-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,17 676 000.00,Закупка жилища,Закупка состоялась
81842429-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,34 380 000.00,Закупка жилища,Закупка состоялась
81842775-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,34 452 000.00,Закупка жилища,Закупка состоялась
81838572-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,33 624 000.00,Закупка жилища,Закупка состоялась
81842347-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,17 964 000.00,Закупка жилища,Закупка состоялась
81842263-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,16 668 000.00,Закупка жилища,Закупка состоялась
81842800-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,17 964 000.00,Закупка жилища,Закупка состоялась
81839919-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,42 948 000.00,Закупка жилища,Закупка состоялась
81837784-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,34 236 000.00,Закупка жилища,Закупка состоялась
81837727-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,24 120 000.00,Закупка жилища,Закупка состоялась
81837654-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,24 408 000.00,Закупка жилища,Закупка состоялась
81839078-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826925-1 Приобретение квартир для ГУ «Отдел строительства города Караганды»,Квартира,1,17 712 000.00,Закупка жилища,Закупка состоялась
81602130-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81603057-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81603376-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81603069-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81602851-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81602071-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81603088-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81602093-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81603423-ЗЖ1,242040.700,"Фитинги для труб стальные, не литые",15826939-1 Приобретение квартиры (дома) по Енбекшиказахскому району,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
